order_id,customer_id,order_date,status,total_amount,shipping_method,shipping_address,billing_address,payment_method,delivery_date,site_id
ORD0000164,CUS000016,2024-10-10 03:55:41,Delivered,2402.92,Express,517 Lester Brook,517 Lester Brook,Bank Transfer,2024-10-14,LOC007
ORD0000165,CUS000040,2024-10-09 21:07:41,Delivered,5306.42,Express,9433 Jackie Key,9433 Jackie Key,Bank Transfer,2024-10-11,LOC018
ORD0000166,CUS000062,2024-10-09 14:33:41,Delivered,2309.4999999999995,Express,9634 Thomas Vista,9634 Thomas Vista,PayPal,2024-10-10,LOC019
ORD0000167,CUS000025,2024-10-09 20:45:41,Delivered,677.91,Standard,554 Phillips Spring,554 Phillips Spring,PayPal,2024-10-14,LOC005
ORD0000168,CUS000020,2024-10-09 22:03:41,Delivered,7910.280000000001,Standard,63649 Robinson Court,63649 Robinson Court,Bank Transfer,2024-10-13,LOC019
ORD0000169,CUS000024,2024-10-09 17:53:41,Delivered,1837.0300000000002,Standard,574 Gonzales Lodge Apt. 681,574 Gonzales Lodge Apt. 681,PayPal,2024-10-14,LOC008
ORD0000170,CUS000033,2024-10-10 10:32:41,Delivered,3495.9800000000005,Next Day,32833 Harris Fall,32833 Harris Fall,Credit Card,2024-10-16,LOC004
ORD0000171,CUS000034,2024-10-10 08:26:41,Delivered,6173.000000000001,Express,81729 Mccall Meadows,81729 Mccall Meadows,PayPal,2024-10-13,LOC003
ORD0000172,CUS000078,2024-10-09 13:26:41,Delivered,475.81,Next Day,783 Hudson Mill Suite 171,783 Hudson Mill Suite 171,Credit Card,2024-10-10,LOC010
ORD0000173,CUS000092,2024-10-09 23:56:41,Delivered,1871.5100000000002,Express,441 Nichols Glen,441 Nichols Glen,PayPal,2024-10-11,LOC001
ORD0000174,CUS000015,2024-10-09 11:18:41,Delivered,5062.56,Express,943 Dawn Extension Apt. 032,943 Dawn Extension Apt. 032,Bank Transfer,2024-10-12,LOC003
ORD0000175,CUS000094,2024-10-10 07:56:41,Delivered,7679.5,Express,91800 Tony Lights Suite 800,91800 Tony Lights Suite 800,PayPal,2024-10-16,LOC001
ORD0000176,CUS000041,2024-10-09 13:07:41,Delivered,1826.62,Express,312 Mathew Route Suite 835,312 Mathew Route Suite 835,Credit Card,2024-10-12,LOC002
ORD0000177,CUS000012,2024-10-10 03:28:41,Delivered,8333.02,Standard,753 Powell Manor Suite 888,753 Powell Manor Suite 888,PayPal,2024-10-11,LOC017
ORD0000178,CUS000073,2024-10-10 02:07:41,Delivered,2102.11,Next Day,598 Smith Mission Suite 623,598 Smith Mission Suite 623,PayPal,2024-10-14,LOC014
ORD0000179,CUS000019,2024-10-10 08:37:41,Delivered,1201.46,Express,3594 Long Wall Suite 248,3594 Long Wall Suite 248,Credit Card,2024-10-15,LOC014
ORD0000180,CUS000068,2024-10-10 01:44:41,Delivered,7923.960000000001,Next Day,165 Walker Mill,165 Walker Mill,Credit Card,2024-10-11,LOC005
ORD0000181,CUS000013,2024-10-10 10:29:41,Delivered,202.06,Express,54024 Miller Track Suite 763,54024 Miller Track Suite 763,Credit Card,2024-10-11,LOC016
ORD0000182,CUS000085,2024-10-09 19:37:41,Delivered,3610.3999999999996,Express,65310 Smith Causeway,65310 Smith Causeway,Credit Card,2024-10-11,LOC018
ORD0000183,CUS000005,2024-10-09 19:37:41,Delivered,3433.5200000000004,Express,55835 Christopher Parkways Suite 486,55835 Christopher Parkways Suite 486,Bank Transfer,2024-10-16,LOC008
ORD0000184,CUS000020,2024-10-10 22:58:41,Delivered,8461.18,Pick up in store,63649 Robinson Court,63649 Robinson Court,Credit Card,2024-10-17,LOC002
ORD0000185,CUS000066,2024-10-10 11:14:41,Delivered,2575.6,Express,712 Andrew Ranch,712 Andrew Ranch,Credit Card,2024-10-14,LOC014
ORD0000186,CUS000043,2024-10-10 18:11:41,Delivered,4561.53,Express,1002 John Row Apt. 424,1002 John Row Apt. 424,Bank Transfer,2024-10-14,LOC006
ORD0000187,CUS000003,2024-10-10 17:15:41,Delivered,5999.010000000001,Next Day,22024 Harrison Roads,22024 Harrison Roads,Credit Card,2024-10-14,LOC008
ORD0000188,CUS000058,2024-10-11 07:11:41,Delivered,4359.110000000001,Next Day,6387 Susan Roads,6387 Susan Roads,Credit Card,2024-10-17,LOC016
ORD0000189,CUS000016,2024-10-10 22:17:41,Delivered,2923.24,Express,517 Lester Brook,517 Lester Brook,Credit Card,2024-10-11,LOC003
ORD0000190,CUS000075,2024-10-11 04:49:41,Delivered,565.57,Next Day,10585 Shaun Squares Suite 674,10585 Shaun Squares Suite 674,Credit Card,2024-10-15,LOC009
ORD0000191,CUS000097,2024-10-11 10:43:41,Delivered,1160.42,Express,728 Laurie Cape,728 Laurie Cape,Bank Transfer,2024-10-13,LOC015
ORD0000192,CUS000052,2024-10-11 05:18:41,Delivered,1433.19,Next Day,28803 Kyle Island,28803 Kyle Island,Credit Card,2024-10-14,LOC020
ORD0000193,CUS000042,2024-10-11 09:41:41,Delivered,3731.08,Pick up in store,19899 Mark Way Suite 871,19899 Mark Way Suite 871,Credit Card,2024-10-12,LOC012
ORD0000194,CUS000086,2024-10-10 17:52:41,Delivered,8178.650000000001,Standard,023 Melissa Crossroad Apt. 855,023 Melissa Crossroad Apt. 855,Credit Card,2024-10-11,LOC017
ORD0000195,CUS000054,2024-10-11 10:48:41,Delivered,3416.2999999999997,Standard,00532 Matthew Fork Suite 143,00532 Matthew Fork Suite 143,Credit Card,2024-10-13,LOC013
ORD0000196,CUS000041,2024-10-10 14:15:41,Delivered,4179.5199999999995,Express,312 Mathew Route Suite 835,312 Mathew Route Suite 835,Credit Card,2024-10-13,LOC008
ORD0000197,CUS000057,2024-10-11 07:29:41,Delivered,7017.88,Next Day,647 Mcgee Manors,647 Mcgee Manors,Credit Card,2024-10-15,LOC003
ORD0000198,CUS000009,2024-10-11 13:19:41,Delivered,4466.75,Standard,4479 Hinton Heights Suite 425,4479 Hinton Heights Suite 425,PayPal,2024-10-12,LOC001
ORD0000199,CUS000028,2024-10-11 17:38:41,Delivered,4651.88,Next Day,4548 Rose Corner,4548 Rose Corner,Bank Transfer,2024-10-16,LOC012
ORD0000200,CUS000049,2024-10-12 02:53:41,Delivered,977.8,Pick up in store,8581 Katelyn Pike Apt. 739,8581 Katelyn Pike Apt. 739,Bank Transfer,2024-10-19,LOC002
ORD0000201,CUS000069,2024-10-12 02:39:41,Delivered,1496.6000000000001,Pick up in store,56017 Michelle Trace Apt. 592,56017 Michelle Trace Apt. 592,PayPal,2024-10-19,LOC012
ORD0000202,CUS000046,2024-10-11 22:26:41,Delivered,6459.43,Next Day,0384 Michelle Cape,0384 Michelle Cape,Bank Transfer,2024-10-17,LOC010
ORD0000203,CUS000007,2024-10-12 10:40:41,Delivered,2394.76,Express,64048 Golden Mount Suite 491,64048 Golden Mount Suite 491,PayPal,2024-10-18,LOC011
ORD0000204,CUS000084,2024-10-11 23:54:41,Delivered,11909.529999999999,Next Day,3563 Ashley Wall Apt. 125,3563 Ashley Wall Apt. 125,Bank Transfer,2024-10-15,LOC013
ORD0000205,CUS000072,2024-10-11 21:00:41,Delivered,4599.08,Standard,022 Brennan Vista,022 Brennan Vista,Bank Transfer,2024-10-14,LOC005
ORD0000206,CUS000053,2024-10-12 07:38:41,Delivered,3365.4,Next Day,92512 Armstrong Station,92512 Armstrong Station,Credit Card,2024-10-18,LOC012
ORD0000207,CUS000085,2024-10-12 10:33:41,Delivered,3031.5,Pick up in store,65310 Smith Causeway,65310 Smith Causeway,Bank Transfer,2024-10-13,LOC014
ORD0000208,CUS000016,2024-10-11 13:40:41,Delivered,108.84,Next Day,517 Lester Brook,517 Lester Brook,PayPal,2024-10-18,LOC005
ORD0000209,CUS000068,2024-10-11 11:38:41,Delivered,649.23,Pick up in store,165 Walker Mill,165 Walker Mill,PayPal,2024-10-12,LOC006
ORD0000210,CUS000077,2024-10-12 05:50:41,Delivered,9571.99,Next Day,17316 Ashley Ridges Suite 345,17316 Ashley Ridges Suite 345,Credit Card,2024-10-17,LOC016
ORD0000211,CUS000032,2024-10-13 07:02:41,Delivered,8131.48,Pick up in store,57334 Cooper Island,57334 Cooper Island,Bank Transfer,2024-10-17,LOC006
ORD0000212,CUS000019,2024-10-12 23:00:41,Delivered,4640.17,Next Day,3594 Long Wall Suite 248,3594 Long Wall Suite 248,Credit Card,2024-10-16,LOC020
ORD0000213,CUS000016,2024-10-12 20:26:41,Delivered,3338.27,Pick up in store,517 Lester Brook,517 Lester Brook,Credit Card,2024-10-19,LOC016
ORD0000214,CUS000040,2024-10-12 21:46:41,Delivered,2428.58,Pick up in store,9433 Jackie Key,9433 Jackie Key,PayPal,2024-10-13,LOC005
ORD0000215,CUS000020,2024-10-12 19:39:41,Delivered,4524.29,Next Day,63649 Robinson Court,63649 Robinson Court,PayPal,2024-10-17,LOC012
ORD0000216,CUS000010,2024-10-12 15:52:41,Delivered,6939.93,Express,386 Brian Gateway,386 Brian Gateway,Credit Card,2024-10-18,LOC014
ORD0000217,CUS000087,2024-10-13 04:55:41,Delivered,7308.83,Next Day,99137 Scott Streets Suite 891,99137 Scott Streets Suite 891,PayPal,2024-10-18,LOC013
ORD0000218,CUS000035,2024-10-12 12:50:41,Delivered,4890.2,Pick up in store,0435 Mullins Canyon,0435 Mullins Canyon,Bank Transfer,2024-10-16,LOC006
ORD0000219,CUS000046,2024-10-12 21:27:41,Delivered,7635.7300000000005,Standard,0384 Michelle Cape,0384 Michelle Cape,Bank Transfer,2024-10-13,LOC008
ORD0000220,CUS000007,2024-10-13 03:59:41,Delivered,5522.13,Next Day,64048 Golden Mount Suite 491,64048 Golden Mount Suite 491,Credit Card,2024-10-18,LOC020
ORD0000221,CUS000094,2024-10-12 18:58:41,Delivered,10602.800000000001,Standard,91800 Tony Lights Suite 800,91800 Tony Lights Suite 800,Credit Card,2024-10-15,LOC006
ORD0000222,CUS000037,2024-10-12 13:24:41,Delivered,5435.72,Next Day,536 Elizabeth Via,536 Elizabeth Via,Bank Transfer,2024-10-15,LOC007
ORD0000223,CUS000023,2024-10-13 04:22:41,Delivered,7514.039999999999,Standard,245 Hall Cove,245 Hall Cove,Bank Transfer,2024-10-14,LOC002
ORD0000224,CUS000073,2024-10-12 22:46:41,Delivered,8866.46,Next Day,598 Smith Mission Suite 623,598 Smith Mission Suite 623,Bank Transfer,2024-10-15,LOC008
ORD0000225,CUS000043,2024-10-13 08:58:41,Delivered,3263.79,Next Day,1002 John Row Apt. 424,1002 John Row Apt. 424,Bank Transfer,2024-10-20,LOC015
ORD0000226,CUS000063,2024-10-12 22:30:41,Delivered,711.09,Pick up in store,6888 Emily Underpass,6888 Emily Underpass,PayPal,2024-10-18,LOC019
ORD0000227,CUS000096,2024-10-13 05:46:41,Delivered,3356.0,Next Day,997 Debra Road,997 Debra Road,PayPal,2024-10-16,LOC004
ORD0000228,CUS000076,2024-10-12 21:47:41,Delivered,649.81,Pick up in store,8996 Amanda Plaza,8996 Amanda Plaza,Bank Transfer,2024-10-15,LOC015
ORD0000229,CUS000098,2024-10-13 05:26:41,Delivered,4268.36,Express,4693 Ashley Centers,4693 Ashley Centers,Bank Transfer,2024-10-15,LOC016
ORD0000230,CUS000032,2024-10-13 01:45:41,Delivered,1696.26,Express,57334 Cooper Island,57334 Cooper Island,Credit Card,2024-10-14,LOC001
ORD0000231,CUS000047,2024-10-12 10:53:41,Delivered,1372.67,Express,46161 Ortega Fork Apt. 399,46161 Ortega Fork Apt. 399,PayPal,2024-10-15,LOC015
ORD0000232,CUS000012,2024-10-13 20:32:41,Delivered,2746.4500000000003,Pick up in store,753 Powell Manor Suite 888,753 Powell Manor Suite 888,PayPal,2024-10-18,LOC006
ORD0000233,CUS000045,2024-10-13 16:56:41,Delivered,7252.99,Pick up in store,14062 Oliver Spurs,14062 Oliver Spurs,PayPal,2024-10-14,LOC018
ORD0000234,CUS000037,2024-10-13 20:36:41,Delivered,3538.48,Pick up in store,536 Elizabeth Via,536 Elizabeth Via,Credit Card,2024-10-19,LOC005
ORD0000235,CUS000056,2024-10-13 15:12:41,Delivered,951.6,Pick up in store,5399 Pierce Gardens Suite 720,5399 Pierce Gardens Suite 720,Bank Transfer,2024-10-14,LOC010
ORD0000236,CUS000070,2024-10-13 19:42:41,Delivered,1707.65,Standard,17993 Lee Cove Apt. 976,17993 Lee Cove Apt. 976,Bank Transfer,2024-10-15,LOC020
ORD0000237,CUS000072,2024-10-13 19:12:41,Delivered,4921.6,Express,022 Brennan Vista,022 Brennan Vista,PayPal,2024-10-19,LOC008
ORD0000238,CUS000031,2024-10-13 21:59:41,Delivered,6168.889999999999,Standard,3219 Rodriguez Passage Suite 363,3219 Rodriguez Passage Suite 363,Credit Card,2024-10-18,LOC016
ORD0000239,CUS000093,2024-10-13 22:28:41,Delivered,5970.53,Express,443 Evans Pine Apt. 602,443 Evans Pine Apt. 602,Bank Transfer,2024-10-15,LOC018
ORD0000240,CUS000061,2024-10-13 15:21:41,Delivered,930.26,Next Day,8595 Joshua Pine,8595 Joshua Pine,PayPal,2024-10-19,LOC012
ORD0000241,CUS000068,2024-10-14 02:44:41,Delivered,8202.16,Next Day,165 Walker Mill,165 Walker Mill,Bank Transfer,2024-10-18,LOC002
ORD0000242,CUS000074,2024-10-13 13:08:41,Delivered,1920.55,Express,42549 Zavala Lakes Suite 652,42549 Zavala Lakes Suite 652,Bank Transfer,2024-10-19,LOC013
ORD0000243,CUS000017,2024-10-13 20:03:41,Delivered,4116.16,Express,4207 Craig Causeway,4207 Craig Causeway,PayPal,2024-10-19,LOC006
ORD0000244,CUS000081,2024-10-13 13:21:41,Delivered,7835.9800000000005,Express,335 Kyle Crescent Apt. 760,335 Kyle Crescent Apt. 760,Bank Transfer,2024-10-16,LOC016
ORD0000245,CUS000079,2024-10-14 09:01:41,Delivered,3243.83,Express,34676 Chan Brooks,34676 Chan Brooks,Credit Card,2024-10-19,LOC018
ORD0000246,CUS000087,2024-10-14 10:49:41,Delivered,2281.17,Standard,99137 Scott Streets Suite 891,99137 Scott Streets Suite 891,Bank Transfer,2024-10-18,LOC002
ORD0000247,CUS000028,2024-10-13 17:41:41,Delivered,5697.59,Next Day,4548 Rose Corner,4548 Rose Corner,Credit Card,2024-10-19,LOC017
ORD0000248,CUS000081,2024-10-13 19:28:41,Delivered,4590.92,Pick up in store,335 Kyle Crescent Apt. 760,335 Kyle Crescent Apt. 760,Bank Transfer,2024-10-14,LOC003
ORD0000249,CUS000074,2024-10-13 16:32:41,Delivered,3821.17,Pick up in store,42549 Zavala Lakes Suite 652,42549 Zavala Lakes Suite 652,PayPal,2024-10-16,LOC008
ORD0000250,CUS000067,2024-10-14 00:51:41,Delivered,2116.0499999999997,Standard,4937 Brown Turnpike Suite 240,4937 Brown Turnpike Suite 240,PayPal,2024-10-20,LOC019
ORD0000251,CUS000100,2024-10-13 13:32:41,Delivered,2932.6800000000003,Express,14536 Holly Trail,14536 Holly Trail,Credit Card,2024-10-17,LOC001
ORD0000252,CUS000063,2024-10-13 18:26:41,Delivered,6406.570000000001,Standard,6888 Emily Underpass,6888 Emily Underpass,Bank Transfer,2024-10-17,LOC018
ORD0000253,CUS000052,2024-10-14 04:42:41,Delivered,5561.72,Standard,28803 Kyle Island,28803 Kyle Island,PayPal,2024-10-17,LOC019
ORD0000254,CUS000027,2024-10-14 08:06:41,Delivered,711.09,Express,8148 John Course Suite 159,8148 John Course Suite 159,Credit Card,2024-10-16,LOC006
ORD0000255,CUS000081,2024-10-13 17:13:41,Delivered,2344.75,Next Day,335 Kyle Crescent Apt. 760,335 Kyle Crescent Apt. 760,PayPal,2024-10-14,LOC015
ORD0000256,CUS000067,2024-10-13 19:31:41,Delivered,2222.08,Standard,4937 Brown Turnpike Suite 240,4937 Brown Turnpike Suite 240,Credit Card,2024-10-18,LOC004
ORD0000257,CUS000046,2024-10-14 06:42:41,Delivered,2525.36,Next Day,0384 Michelle Cape,0384 Michelle Cape,Credit Card,2024-10-19,LOC004
ORD0000258,CUS000075,2024-10-14 08:59:41,Delivered,5994.85,Pick up in store,10585 Shaun Squares Suite 674,10585 Shaun Squares Suite 674,Bank Transfer,2024-10-15,LOC004
ORD0000259,CUS000002,2024-10-14 05:14:41,Delivered,1286.01,Next Day,7944 Rich Turnpike,7944 Rich Turnpike,Bank Transfer,2024-10-16,LOC016
ORD0000260,CUS000094,2024-10-14 22:51:41,Delivered,77.75,Express,91800 Tony Lights Suite 800,91800 Tony Lights Suite 800,Bank Transfer,2024-10-16,LOC017
ORD0000261,CUS000039,2024-10-15 00:57:41,Delivered,8886.029999999999,Next Day,06077 Marcus Bypass,06077 Marcus Bypass,Bank Transfer,2024-10-21,LOC018
ORD0000262,CUS000020,2024-10-14 18:16:41,Delivered,3200.1800000000003,Express,63649 Robinson Court,63649 Robinson Court,Bank Transfer,2024-10-15,LOC018
ORD0000263,CUS000087,2024-10-15 03:20:41,Delivered,1622.9499999999998,Next Day,99137 Scott Streets Suite 891,99137 Scott Streets Suite 891,Credit Card,2024-10-18,LOC008
ORD0000264,CUS000082,2024-10-14 15:42:41,Delivered,1260.87,Pick up in store,3913 Chambers Park Apt. 634,3913 Chambers Park Apt. 634,Credit Card,2024-10-15,LOC020
ORD0000265,CUS000057,2024-10-14 16:23:41,Delivered,1777.8400000000001,Next Day,647 Mcgee Manors,647 Mcgee Manors,PayPal,2024-10-15,LOC012
ORD0000266,CUS000006,2024-10-14 21:30:41,Delivered,649.84,Pick up in store,20878 Andersen Lock Suite 120,20878 Andersen Lock Suite 120,PayPal,2024-10-16,LOC009
ORD0000267,CUS000006,2024-10-14 22:53:41,Delivered,1076.87,Express,20878 Andersen Lock Suite 120,20878 Andersen Lock Suite 120,PayPal,2024-10-15,LOC016
ORD0000268,CUS000029,2024-10-14 23:51:41,Delivered,8536.48,Next Day,248 Schaefer Alley,248 Schaefer Alley,PayPal,2024-10-21,LOC010
ORD0000269,CUS000037,2024-10-15 09:26:41,Delivered,1529.44,Next Day,536 Elizabeth Via,536 Elizabeth Via,Bank Transfer,2024-10-17,LOC015
ORD0000270,CUS000092,2024-10-15 10:10:41,Delivered,745.88,Next Day,441 Nichols Glen,441 Nichols Glen,Credit Card,2024-10-19,LOC007
ORD0000271,CUS000066,2024-10-14 18:06:41,Delivered,4189.2,Express,712 Andrew Ranch,712 Andrew Ranch,PayPal,2024-10-17,LOC015
ORD0000272,CUS000079,2024-10-15 02:29:41,Delivered,2784.7200000000003,Express,34676 Chan Brooks,34676 Chan Brooks,Bank Transfer,2024-10-16,LOC011
ORD0000273,CUS000092,2024-10-15 15:29:41,Delivered,248.76,Express,441 Nichols Glen,441 Nichols Glen,Bank Transfer,2024-10-21,LOC018
ORD0000274,CUS000082,2024-10-16 06:31:41,Delivered,3093.73,Express,3913 Chambers Park Apt. 634,3913 Chambers Park Apt. 634,PayPal,2024-10-19,LOC003
ORD0000275,CUS000024,2024-10-15 18:11:41,Delivered,8483.43,Next Day,574 Gonzales Lodge Apt. 681,574 Gonzales Lodge Apt. 681,Bank Transfer,2024-10-16,LOC001
ORD0000276,CUS000008,2024-10-15 17:13:41,Delivered,3362.93,Express,949 Mueller Mission,949 Mueller Mission,PayPal,2024-10-18,LOC017
ORD0000277,CUS000051,2024-10-16 00:52:41,Delivered,2150.84,Express,563 Jones Fields Suite 934,563 Jones Fields Suite 934,Credit Card,2024-10-19,LOC016
ORD0000278,CUS000100,2024-10-15 19:18:41,Delivered,9857.19,Express,14536 Holly Trail,14536 Holly Trail,PayPal,2024-10-16,LOC003
ORD0000279,CUS000040,2024-10-15 23:33:41,Delivered,3987.9,Pick up in store,9433 Jackie Key,9433 Jackie Key,Bank Transfer,2024-10-18,LOC015
ORD0000280,CUS000028,2024-10-16 02:56:41,Delivered,6468.99,Express,4548 Rose Corner,4548 Rose Corner,Bank Transfer,2024-10-17,LOC011
ORD0000281,CUS000067,2024-10-15 19:17:41,Delivered,4778.55,Standard,4937 Brown Turnpike Suite 240,4937 Brown Turnpike Suite 240,PayPal,2024-10-16,LOC002
ORD0000282,CUS000078,2024-10-16 02:16:41,Delivered,1895.56,Next Day,783 Hudson Mill Suite 171,783 Hudson Mill Suite 171,Bank Transfer,2024-10-22,LOC001
ORD0000283,CUS000043,2024-10-15 22:34:41,Delivered,9745.45,Express,1002 John Row Apt. 424,1002 John Row Apt. 424,Credit Card,2024-10-21,LOC001
ORD0000284,CUS000021,2024-10-16 01:10:41,Delivered,1129.85,Next Day,873 Paul Lakes,873 Paul Lakes,Credit Card,2024-10-17,LOC001
ORD0000285,CUS000058,2024-10-15 14:29:41,Delivered,3473.23,Next Day,6387 Susan Roads,6387 Susan Roads,Bank Transfer,2024-10-17,LOC018
ORD0000286,CUS000009,2024-10-15 20:58:41,Delivered,1397.6,Pick up in store,4479 Hinton Heights Suite 425,4479 Hinton Heights Suite 425,PayPal,2024-10-19,LOC005
ORD0000287,CUS000090,2024-10-15 17:26:41,Delivered,40.14,Express,9210 Morris Turnpike Suite 212,9210 Morris Turnpike Suite 212,Bank Transfer,2024-10-18,LOC015
ORD0000288,CUS000064,2024-10-16 01:07:41,Delivered,2526.91,Pick up in store,93926 Jason Common Suite 790,93926 Jason Common Suite 790,PayPal,2024-10-21,LOC003
ORD0000289,CUS000078,2024-10-16 09:52:41,Delivered,8510.45,Express,783 Hudson Mill Suite 171,783 Hudson Mill Suite 171,PayPal,2024-10-23,LOC009
ORD0000290,CUS000100,2024-10-15 15:40:41,Delivered,5651.6,Next Day,14536 Holly Trail,14536 Holly Trail,Credit Card,2024-10-19,LOC001
ORD0000291,CUS000045,2024-10-15 11:21:41,Delivered,5766.879999999999,Next Day,14062 Oliver Spurs,14062 Oliver Spurs,Bank Transfer,2024-10-18,LOC005
ORD0000292,CUS000084,2024-10-16 10:09:41,Delivered,3876.34,Next Day,3563 Ashley Wall Apt. 125,3563 Ashley Wall Apt. 125,Credit Card,2024-10-18,LOC018
ORD0000293,CUS000081,2024-10-16 01:27:41,Delivered,2067.4,Standard,335 Kyle Crescent Apt. 760,335 Kyle Crescent Apt. 760,Bank Transfer,2024-10-17,LOC008
ORD0000294,CUS000021,2024-10-16 05:50:41,Delivered,657.6,Standard,873 Paul Lakes,873 Paul Lakes,Bank Transfer,2024-10-17,LOC001
ORD0000295,CUS000059,2024-10-16 00:11:41,Delivered,12562.28,Standard,604 Jones Courts Apt. 869,604 Jones Courts Apt. 869,Bank Transfer,2024-10-20,LOC015
ORD0000296,CUS000006,2024-10-15 14:48:41,Delivered,4432.96,Pick up in store,20878 Andersen Lock Suite 120,20878 Andersen Lock Suite 120,PayPal,2024-10-16,LOC003
ORD0000297,CUS000011,2024-10-17 03:42:41,Delivered,600.73,Pick up in store,627 Carol Vista,627 Carol Vista,Credit Card,2024-10-21,LOC009
ORD0000298,CUS000073,2024-10-16 11:27:41,Delivered,4829.5,Next Day,598 Smith Mission Suite 623,598 Smith Mission Suite 623,Bank Transfer,2024-10-21,LOC013
ORD0000299,CUS000032,2024-10-16 16:51:41,Delivered,5060.3,Pick up in store,57334 Cooper Island,57334 Cooper Island,Bank Transfer,2024-10-23,LOC009
ORD0000300,CUS000088,2024-10-16 18:24:41,Delivered,5068.27,Next Day,50544 Penny Isle Suite 526,50544 Penny Isle Suite 526,PayPal,2024-10-18,LOC008
ORD0000301,CUS000027,2024-10-17 02:48:41,Delivered,808.24,Next Day,8148 John Course Suite 159,8148 John Course Suite 159,Credit Card,2024-10-24,LOC005
ORD0000302,CUS000006,2024-10-17 07:28:41,Delivered,1851.66,Next Day,20878 Andersen Lock Suite 120,20878 Andersen Lock Suite 120,Credit Card,2024-10-24,LOC016
ORD0000303,CUS000079,2024-10-17 01:54:41,Delivered,1786.16,Next Day,34676 Chan Brooks,34676 Chan Brooks,Bank Transfer,2024-10-21,LOC010
ORD0000304,CUS000011,2024-10-16 12:39:41,Delivered,8405.87,Express,627 Carol Vista,627 Carol Vista,PayPal,2024-10-22,LOC002
ORD0000305,CUS000040,2024-10-16 14:33:41,Delivered,1518.18,Pick up in store,9433 Jackie Key,9433 Jackie Key,PayPal,2024-10-20,LOC014
ORD0000306,CUS000096,2024-10-16 11:26:41,Delivered,4387.7,Standard,997 Debra Road,997 Debra Road,Credit Card,2024-10-17,LOC002
ORD0000307,CUS000073,2024-10-17 03:04:41,Delivered,2929.85,Pick up in store,598 Smith Mission Suite 623,598 Smith Mission Suite 623,Credit Card,2024-10-21,LOC004
ORD0000308,CUS000066,2024-10-17 18:07:41,Delivered,8235.36,Standard,712 Andrew Ranch,712 Andrew Ranch,Bank Transfer,2024-10-20,LOC019
ORD0000309,CUS000035,2024-10-18 05:31:41,Delivered,3550.0699999999997,Express,0435 Mullins Canyon,0435 Mullins Canyon,Bank Transfer,2024-10-23,LOC018
